time_sec,round,test_acc,updates_per_sec,tau_bin_0,tau_bin_1,tau_bin_2,tau_bin_3,tau_bin_4,tau_bin_5,tau_bin_6_10,tau_bin_11_20,tau_bin_21p,align_mean,fairness_gini,method,alpha,K,timeout,m,seed,strag_frac
515.058,287,0.099900,0.557219,0,0,0,0,0,0,1,0,0,NaN,0.406404,FedAsync,0.100000,8,0.500000,20,1,0.000000
516.847,287,0.099900,0.555290,0,0,0,0,0,0,0,0,0,NaN,0.406404,FedAsync,0.100000,8,0.500000,20,1,0.000000
517.803,287,0.099900,0.554265,0,0,0,0,0,0,0,0,0,NaN,0.406404,FedAsync,0.100000,8,0.500000,20,1,0.000000
519.052,289,0.100100,0.556784,0,0,0,0,0,0,2,0,0,NaN,0.406061,FedAsync,0.100000,8,0.500000,20,1,0.000000
520.318,289,0.100100,0.555430,0,0,0,0,0,0,0,0,0,NaN,0.406061,FedAsync,0.100000,8,0.500000,20,1,0.000000
522.238,289,0.100100,0.553388,0,0,0,0,0,0,0,0,0,NaN,0.406061,FedAsync,0.100000,8,0.500000,20,1,0.000000
523.437,291,0.100000,0.555941,0,0,0,0,0,0,2,0,0,NaN,0.409071,FedAsync,0.100000,8,0.500000,20,1,0.000000
524.356,291,0.100000,0.554967,0,0,0,0,0,0,0,0,0,NaN,0.409071,FedAsync,0.100000,8,0.500000,20,1,0.000000
526.042,291,0.100000,0.553188,0,0,0,0,0,0,0,0,0,NaN,0.409071,FedAsync,0.100000,8,0.500000,20,1,0.000000
527.167,292,0.100900,0.553904,0,0,0,0,1,0,0,0,0,NaN,0.412302,FedAsync,0.100000,8,0.500000,20,1,0.000000
528.147,294,0.101600,0.556664,0,0,0,0,0,0,2,0,0,NaN,0.410530,FedAsync,0.100000,8,0.500000,20,1,0.000000
529.477,294,0.101600,0.555265,0,0,0,0,0,0,0,0,0,NaN,0.410530,FedAsync,0.100000,8,0.500000,20,1,0.000000
530.756,295,0.101500,0.555811,0,0,0,0,0,0,1,0,0,NaN,0.409717,FedAsync,0.100000,8,0.500000,20,1,0.000000
531.734,296,0.100700,0.556670,0,0,0,0,0,0,1,0,0,NaN,0.408479,FedAsync,0.100000,8,0.500000,20,1,0.000000
533.084,296,0.100700,0.555260,0,0,0,0,0,0,0,0,0,NaN,0.408479,FedAsync,0.100000,8,0.500000,20,1,0.000000
534.901,297,0.100700,0.555243,0,0,0,0,0,0,1,0,0,NaN,0.407750,FedAsync,0.100000,8,0.500000,20,1,0.000000
535.947,298,0.100700,0.556025,0,0,0,0,0,0,1,0,0,NaN,0.407247,FedAsync,0.100000,8,0.500000,20,1,0.000000
537.575,299,0.100900,0.556201,0,0,0,0,0,0,1,0,0,NaN,0.406393,FedAsync,0.100000,8,0.500000,20,1,0.000000
538.935,299,0.100900,0.554798,0,0,0,0,0,0,0,0,0,NaN,0.406393,FedAsync,0.100000,8,0.500000,20,1,0.000000
540.055,300,0.100700,0.555499,0,0,0,0,0,1,0,0,0,NaN,0.405288,FedAsync,0.100000,8,0.500000,20,1,0.000000
